artwork,name,emotion,style,genre
17779,claude-monet_church-at-varengeville-morning-1882.jpg,7,24,8
17780,claude-monet_clematis.jpg,2,24,10
17781,claude-monet_cliff-at-dieppe.jpg,2,24,8
17782,claude-monet_cliff-at-fecamp.jpg,2,24,8
17783,claude-monet_cliff-at-grainval.jpg,2,24,8
17784,claude-monet_cliff-at-grainval-near-fecamp.jpg,2,24,8
17785,claude-monet_cliff-at-petit-ailly.jpg,2,24,8
17786,claude-monet_cliff-at-petit-ailly-at-varengeville.jpg,2,24,8
17787,claude-monet_cliff-at-pourville.jpg,7,24,8
17788,claude-monet_cliff-at-pourville-1.jpg,1,24,8
17789,claude-monet_cliff-at-pourville-2.jpg,2,24,8
17790,claude-monet_cliff-at-pourville-in-the-morning.jpg,2,24,8
17791,claude-monet_cliff-at-sainte-adresse.jpg,2,24,8
17792,claude-monet_cliff-near-dieppe.jpg,2,24,8
17793,claude-monet_cliff-near-dieppe-1.jpg,2,24,8
17794,claude-monet_cliff-near-dieppe-2.jpg,8,24,8
17795,claude-monet_cliff-near-dieppe-2-1.jpg,3,24,8
17796,claude-monet_cliff-near-dieppe-in-the-morning.jpg,2,24,8
17797,claude-monet_cliff-near-dieppe-overcast-skies.jpg,2,24,8
17798,claude-monet_cliff-near-fecamp.jpg,2,24,8
17799,claude-monet_cliff-near-pourville.jpg,2,24,8
17800,claude-monet_cliffs-and-sailboats-at-pourville-1882.jpg,2,24,8
17801,claude-monet_cliffs-at-amont.jpg,2,24,8
17802,claude-monet_cliffs-at-pourville-in-the-fog.jpg,2,24,8
17803,claude-monet_cliffs-at-pourville-morning.jpg,2,24,8
17804,claude-monet_cliffs-at-pourville-rain.jpg,7,24,8
17805,claude-monet_cliffs-near-dieppe.jpg,2,24,8
17806,claude-monet_cliffs-near-pourville.jpg,2,24,8
17807,claude-monet_cliffs-of-les-petites-dalles.jpg,2,24,8
17808,claude-monet_cliffs-of-les-petites-dalles-1.jpg,2,24,8
17809,claude-monet_cliffs-of-les-petites-dalles-2.jpg,2,24,8
17810,claude-monet_cliffs-of-the-porte-d-aval.jpg,2,24,8
17811,claude-monet_cliffs-of-varengeville-gust-of-wind.jpg,2,24,8
17812,claude-monet_cliffs-of-varengeville-gust-of-wind-1.jpg,2,24,8
17813,claude-monet_cliffs-walk-at-pourville.jpg,2,24,8
17814,claude-monet_clifftop-walk-at-pourville.jpg,2,24,8
17815,claude-monet_coal-dockers.jpg,8,24,4
17816,claude-monet_cobeas.jpg,2,24,10
17817,claude-monet_coming-into-port-goulphar-belle-ile.jpg,2,24,8
17818,claude-monet_corner-of-the-apartment.jpg,7,24,3
17819,claude-monet_customs-house.jpg,2,24,8
17820,claude-monet_customs-house-at-varengaville.jpg,2,24,8
17821,claude-monet_customs-house-at-varengeville-in-the-fog.jpg,2,24,8
17822,claude-monet_customs-house-rose-effect.jpg,2,24,8
17823,claude-monet_dahlias.jpg,2,24,10
17824,claude-monet_dahlias-2.jpg,2,24,10
17825,claude-monet_dieppe-1882.jpg,8,24,17
17826,claude-monet_dolceacqua-bridge.jpg,2,24,17
17827,claude-monet_edge-of-the-cliff-at-pourville.jpg,2,24,8
17828,claude-monet_edge-of-the-cliff-pourville.jpg,1,24,8
17829,claude-monet_entering-the-village-of-vetheuil-in-winter.jpg,2,24,8
17830,claude-monet_entrance-to-the-port-of-honfleur.jpg,3,24,1
17831,claude-monet_entrance-to-the-port-of-trouville.jpg,2,24,4
17832,claude-monet_etretat-the-aval-door-fishing-boats-leaving-the-harbour.jpg,2,24,8
17833,claude-monet_etretat-cliff-of-d-aval-sunset.jpg,1,24,8
17834,claude-monet_etretat-sunset.jpg,2,24,8
17835,claude-monet_etretat-the-beach-and-the-porte-d-aval.jpg,1,24,8
17836,claude-monet_etretat-the-needle-rock-and-porte-d-aval.jpg,2,24,8
17837,claude-monet_evening-at-argenteuil.jpg,2,24,8
17838,claude-monet_evening-effect-of-the-seine.jpg,2,24,8
17839,claude-monet_farm-near-honfleur.jpg,4,24,8
17840,claude-monet_farmyard.jpg,2,24,8
17841,claude-monet_farmyard-at-chailly.jpg,2,24,4
17842,claude-monet_festival-at-argenteuil.jpg,1,24,4
17843,claude-monet_field-of-yellow-irises-at-giverny.jpg,2,24,8
17844,claude-monet_fields-of-flowers-and-windmills-near-leiden.jpg,2,24,8
17845,claude-monet_fields-of-tulip-with-the-rijnsburg-windmill.jpg,2,24,8
17846,claude-monet_fisherman-s-house-in-petit-ailly.jpg,2,24,8
17847,claude-monet_fisherman-s-cottage-at-varengeville.jpg,1,24,8
17848,claude-monet_fisherman-s-house-at-varengeville.jpg,2,24,8
17849,claude-monet_fishing-boats.jpg,7,24,1
17850,claude-monet_fishing-boats-at-etretat.jpg,4,24,8
17851,claude-monet_fishing-boats-at-honfleur.jpg,2,24,17
17852,claude-monet_fishing-boats-at-pourville.jpg,4,24,1
17853,claude-monet_fishing-boats-at-sea.jpg,7,24,1
17854,claude-monet_fishing-boats-by-the-beach-and-the-cliffs-of-pourville.jpg,1,24,8
17855,claude-monet_fishing-boats-leaving-the-harbor-le-havre.jpg,3,24,17
17856,claude-monet_fishing-boats-off-pourville.jpg,2,24,1
17857,claude-monet_fishing-boats-on-the-beach-at-etretat.jpg,7,24,8
17858,claude-monet_fishing-boats-calm-sea.jpg,2,24,1
17859,claude-monet_fishing-on-the-river-epte.jpg,2,24,4
17860,claude-monet_floating-ice-near-bennecourt.jpg,8,24,8
17861,claude-monet_floating-ice-near-vetheuil.jpg,6,24,8
17862,claude-monet_floating-ice-on-the-seine.jpg,2,24,8
17863,claude-monet_floating-ice-on-the-seine-02.jpg,2,24,8
17864,claude-monet_flood-at-giverny-1897.jpg,4,24,8
17865,claude-monet_flood-of-the-seine-at-vetheuil.jpg,2,24,8
17866,claude-monet_flood-waters.jpg,4,24,8
17867,claude-monet_flowering-trees-near-the-coast-1926.jpg,7,24,8
17868,claude-monet_flowers-and-fruit.jpg,2,24,15
17869,claude-monet_flowers-at-vetheuil.jpg,2,24,8
17870,claude-monet_flowers-beds-at-vetheuil.jpg,2,24,8
17871,claude-monet_flowers-in-a-pot.jpg,2,24,10
17872,claude-monet_flowers-in-a-vase.jpg,2,24,10
17873,claude-monet_flowers-on-the-banks-of-seine-near-vetheuil.jpg,2,24,8
17874,claude-monet_fog-1872.jpg,2,24,8
17875,claude-monet_fontainebleau-forest.jpg,2,24,8
17876,claude-monet_frost.jpg,2,24,17
17877,claude-monet_frost-near-vetheuil-1880.jpg,8,24,8
17878,claude-monet_fruit-basket-with-apples-and-grapes.jpg,2,24,15
17879,claude-monet_fruit-trees.jpg,5,24,8
17880,claude-monet_garden-at-sainte-adresse.jpg,2,24,4
17881,claude-monet_garden-at-vetheuil.jpg,2,24,8
17882,claude-monet_garden-in-bloom-at-sainte-addresse.jpg,2,24,8
17883,claude-monet_garden-in-bordighera-impression-of-morning-1884.jpg,2,24,8
17884,claude-monet_gardener-s-house-at-antibes.jpg,2,24,8
17885,claude-monet_gare-st-lazare.jpg,8,24,4
17886,claude-monet_geese-in-the-creek.jpg,2,24,8
17887,claude-monet_geldersekade-of-amsterdam-invierno-1874.jpg,2,24,17
17888,claude-monet_general-view-of-rouen-from-st-catherines-bank.jpg,4,24,17
17889,claude-monet_gennevilliers-plain-1877.jpg,4,24,8
17890,claude-monet_gestrandetes-boot-in-fecamp.jpg,2,24,8
17891,claude-monet_girls-in-the-garden.jpg,2,24,10
17892,claude-monet_giverny-in-springtime-1900.jpg,2,24,8
17893,claude-monet_gladioli.jpg,2,24,4
17894,claude-monet_gladiolus.jpg,2,24,10
17895,claude-monet_gladiolus-1.jpg,8,24,10
17896,claude-monet_gondola-in-venice.jpg,2,24,17
17897,claude-monet_grainstack.jpg,2,24,8
17898,claude-monet_grainstack-2.jpg,4,24,8
17899,claude-monet_grainstack-at-giverny.jpg,8,24,8
17900,claude-monet_grainstack-at-sunset.jpg,2,24,8
17901,claude-monet_grainstack-in-overcast-weather-snow-effect.jpg,2,24,8
17902,claude-monet_grainstack-in-the-morning-snow-effect-1891.jpg,2,24,8
17903,claude-monet_grainstack-under-the-sun.jpg,2,24,8
17904,claude-monet_grainstack-impression-in-pinks-and-blues.jpg,7,24,8
17905,claude-monet_grainstack-thaw-sunset.jpg,4,24,8
17906,claude-monet_grainstacks.jpg,1,24,8
17907,claude-monet_grainstacks-at-giverny-morning-effect.jpg,2,24,8
17908,claude-monet_grainstacks-at-giverny-sunset.jpg,2,24,8
17909,claude-monet_grainstacks-at-sunset-snow-effect-1891.jpg,2,24,8
17910,claude-monet_grainstacks-at-the-end-of-summer-morning-effect.jpg,2,24,8
17911,claude-monet_grainstacks-at-the-end-of-the-day-autumn.jpg,2,24,8
17912,claude-monet_grainstacks-in-the-morning-snow-effect.jpg,2,24,8
17913,claude-monet_grainstacks-in-the-sunlight-midday-1891.jpg,2,24,8
17914,claude-monet_grainstacks-snow-effect-1891.jpg,2,24,8
17915,claude-monet_grainstacks-white-frost-effect-1891.jpg,2,24,8
17916,claude-monet_grainstacks-white-frost-effect.jpg,2,24,8
17917,claude-monet_green-park-in-london.jpg,2,24,4
17918,claude-monet_group-of-rocks-at-port-goulphar.jpg,2,24,8
17919,claude-monet_grove-of-olive-trees-in-bordighera.jpg,1,24,8
17920,claude-monet_hamerocallis-1917.jpg,2,24,10
17921,claude-monet_hauling-a-boat-ashore-honfleur.jpg,2,24,4
17922,claude-monet_haystack.jpg,2,24,8
17923,claude-monet_haystack-at-giverny.jpg,2,24,8
17924,claude-monet_haystack-at-giverny-1886.jpg,2,24,8
17925,claude-monet_haystacks-white-frost-sunrise.jpg,2,24,8
17926,claude-monet_haystacks-at-chailly-1865.jpg,2,24,8
17927,claude-monet_haystacks-at-giverny.jpg,2,24,8
17928,claude-monet_haystacks-at-giverny-1.jpg,2,24,8
17929,claude-monet_haystacks-at-giverny-2.jpg,2,24,8
17930,claude-monet_haystacks-at-giverny-the-evening-sun.jpg,2,24,8
17931,claude-monet_haystacks-at-sunset-frosty-weather-1891.jpg,2,24,8
17932,claude-monet_haystacks-overcast-day.jpg,5,24,8
17933,claude-monet_haystacks-sun-in-the-mist.jpg,8,24,8
17934,claude-monet_head-of-the-dog.jpg,5,24,2
17935,claude-monet_heavy-sea-at-pourville.jpg,2,24,8
17936,claude-monet_house-of-parliament-sun.jpg,7,24,17
17937,claude-monet_houses-at-argenteuil.jpg,2,24,17
17938,claude-monet_houses-at-falaise-in-the-fog.jpg,2,24,17
17939,claude-monet_houses-in-the-snow.jpg,4,24,8
17940,claude-monet_houses-in-the-snow-norway.jpg,1,24,8
17941,claude-monet_houses-of-parliament.jpg,7,24,17
17942,claude-monet_houses-of-parliament-at-sunset.jpg,4,24,17
17943,claude-monet_houses-of-parliament-in-winter.jpg,7,24,17
17944,claude-monet_houses-of-parliament-effect-of-sunlight-in-the-fog.jpg,2,24,17
17945,claude-monet_houses-of-parliament-fog-effect-1901.jpg,8,24,17
17946,claude-monet_houses-of-parliament-fog-effect.jpg,2,24,17
17947,claude-monet_houses-of-parliament-london-sun-breaking-through.jpg,3,24,17
17948,claude-monet_houses-of-parliament-sunset.jpg,7,24,17
17949,claude-monet_houses-of-parliament-sunset-02.jpg,8,24,17
17950,claude-monet_houses-of-parliament-westminster-1901.jpg,7,24,17
17951,claude-monet_houses-of-parlilament-fog-effect.jpg,7,24,17
17952,claude-monet_houses-of-parlilament-sunlight-effect-1901.jpg,2,24,17
17953,claude-monet_houses-on-the-zaan-river-at-zaandam.jpg,2,24,17
17954,claude-monet_hyde-park.jpg,2,24,8
17955,claude-monet_ice-floes-on-siene.jpg,3,24,8
17956,claude-monet_ice-floes-on-the-seine-at-bougival-1868.jpg,4,24,8
17957,claude-monet_ice-floes-misty-morning.jpg,4,24,8
17958,claude-monet_ice-on-the-siene-at-bennecourt.jpg,4,24,8
17959,claude-monet_ice-lock-port-villez.jpg,2,24,8
17960,claude-monet_ile-de-la-grande-jatte-through-the-trees-1878.jpg,2,24,8
17961,claude-monet_impression-sunrise.jpg,2,24,17
17962,claude-monet_in-the-garden.jpg,2,24,4
17963,claude-monet_in-the-garden-1.jpg,2,24,4
17964,claude-monet_in-the-meadow.jpg,2,24,4
17966,claude-monet_in-the-woods-at-giverny-blanche-hoschede.jpg,2,24,4
17967,claude-monet_infantry-guards-wandering-along-the-river.jpg,2,24,4
17968,claude-monet_iris-at-the-sea-rose-pond-1917.jpg,2,24,10
17969,claude-monet_irises-1917.jpg,4,24,10
17970,claude-monet_irises-2-1917.jpg,2,24,10
17971,claude-monet_irises-3-1917.jpg,2,24,10
17972,claude-monet_irises-and-water-lilies-1917.jpg,2,24,10
17973,claude-monet_irises-in-monet-s-garden-03.jpg,2,24,10
17974,claude-monet_islands-at-port-villez-1897.jpg,2,24,8
17975,claude-monet_isle-of-flowers-on-siene-near-vetheuil.jpg,2,24,8
17976,claude-monet_isleets-at-port-villez.jpg,2,24,8
17977,claude-monet_jar-of-peaches.jpg,2,24,15
17978,claude-monet_jean-monet-in-the-craddle.jpg,2,24,9
17979,claude-monet_jean-monet-on-a-mechanical-horse.jpg,5,24,9
17980,claude-monet_jeanne-marguerite-lecadre-in-the-garden.jpg,2,24,4
17981,claude-monet_jean-pierre-hoschede-called-bebe-jean.jpg,1,24,9
17982,claude-monet_jerusalem-artichokes.jpg,2,24,10
17983,claude-monet_juan-les-pins.jpg,2,24,8
17984,claude-monet_landscape-at-giverny.jpg,2,24,4
17985,claude-monet_landscape-at-giverny-1.jpg,4,24,8
17986,claude-monet_landscape-at-port-villez.jpg,2,24,8
17987,claude-monet_landscape-at-port-villez-1.jpg,2,24,8
17988,claude-monet_landscape-near-montecarlo.jpg,2,24,8
17989,claude-monet_landscape-on-the-ile-saint-martin.jpg,2,24,8
17990,claude-monet_landscape-with-thunderstorm.jpg,2,24,8
17991,claude-monet_landscape-with-thunderstorm-1.jpg,2,24,8
17992,claude-monet_lane-in-normandy.jpg,2,24,8
17993,claude-monet_lane-in-the-poppy-fields-ile-saint-martin.jpg,2,24,8
17994,claude-monet_lane-in-the-vineyards-at-argenteuil.jpg,2,24,8
17995,claude-monet_late-afternoon-in-vetheuil.jpg,2,24,8
17996,claude-monet_leicester-square-at-night.jpg,3,24,17
17997,claude-monet_leon-peltier.jpg,2,24,9
17998,claude-monet_lighthouse-at-the-hospice.jpg,2,24,17
17999,claude-monet_lilac-irises-1917.jpg,2,24,10
18000,claude-monet_lilacs-in-the-sun.jpg,2,24,8
18001,claude-monet_lilacs-grey-weather.jpg,2,24,8
18002,claude-monet_low-tide-at-pourville.jpg,2,24,8
18003,claude-monet_low-tide-at-pourville-02.jpg,2,24,1
18004,claude-monet_low-tide-at-pourville-misty-weather.jpg,2,24,8
18005,claude-monet_low-tide-at-varengeville.jpg,2,24,8
18006,claude-monet_low-tide-at-varengeville-02.jpg,2,24,8
18007,claude-monet_lunch-on-the-grass.jpg,2,24,4
18008,claude-monet_lunch-on-the-grass-central-panel.jpg,2,24,4
18009,claude-monet_lunch-on-the-grass-study.jpg,1,24,4
18010,claude-monet_lunch-under-the-canopy.jpg,2,24,4
18011,claude-monet_lunch-on-the-grass-1.jpg,1,24,4
18012,claude-monet_madame-monet-and-child.jpg,2,24,9
18013,claude-monet_madame-monet-embroidering-1875.jpg,2,24,9
18014,claude-monet_meadow.jpg,2,24,8
18015,claude-monet_meadow-at-bezons.jpg,2,24,8
18016,claude-monet_meadow-at-giverny.jpg,2,24,8
18017,claude-monet_meadow-at-limetz.jpg,2,24,8
18018,claude-monet_meadow-in-giverny.jpg,2,24,8
18019,claude-monet_meadow-with-haystacks-near-giverny.jpg,2,24,8
18020,claude-monet_meadow-with-poplars.jpg,2,24,8
18021,claude-monet_meadows-in-giverny-1888.jpg,3,24,8
18022,claude-monet_meditation-madame-monet-sitting-on-a-sofa-1871.jpg,4,24,9
18023,claude-monet_mediteranian-coast-grey-day.jpg,2,24,8
18024,claude-monet_meton-seen-from-cap-martin.jpg,2,24,8
18025,claude-monet_misty-morning-on-the-seine.jpg,1,24,8
18026,claude-monet_misty-morning-on-the-seine-in-bue.jpg,2,24,8
18027,claude-monet_misty-morning-on-the-seine-mauve.jpg,2,24,8
18028,claude-monet_misty-morning-on-the-seine-sunrise.jpg,2,24,8
18029,claude-monet_monte-carlo-seen-from-roquebrune.jpg,2,24,17
18030,claude-monet_morning-at-etretat-1883.jpg,2,24,8
18031,claude-monet_morning-by-the-sea.jpg,1,24,8
18032,claude-monet_morning-landscape-giverny.jpg,2,24,8
18033,claude-monet_morning-on-the-seine.jpg,2,24,8
18034,claude-monet_morning-on-the-seine-1.jpg,2,24,8
18035,claude-monet_morning-on-the-seine-2.jpg,2,24,8
18036,claude-monet_morning-on-the-seine-3.jpg,2,24,8
18037,claude-monet_morning-on-the-seine-02.jpg,2,24,8
18038,claude-monet_morning-on-the-seine-02-1.jpg,2,24,8
18039,claude-monet_morning-on-the-seine-at-giverny-02.jpg,2,24,8
18040,claude-monet_morning-on-the-seine-in-the-rain-1898.jpg,2,24,8
18041,claude-monet_morning-on-the-seine-near-giverny.jpg,2,24,8
18042,claude-monet_morning-on-the-seine-near-giverny-02.jpg,2,24,8
18043,claude-monet_morning-on-the-seine-near-giverny-the-fog.jpg,2,24,8
18044,claude-monet_morning-on-the-seine-clear-weather.jpg,2,24,8
18045,claude-monet_morning-on-the-seine-clear-weather-02.jpg,2,24,8
18046,claude-monet_morning-on-the-seine-mist.jpg,2,24,8
18047,claude-monet_morning-on-the-seine-near-giverny-1.jpg,2,24,8
18048,claude-monet_morning-on-the-seine-near-vetheuil.jpg,2,24,8
18049,claude-monet_mount-kolsaas.jpg,8,24,8
18050,claude-monet_mount-kolsaas-2.jpg,2,24,8
18051,claude-monet_mount-kolsaas-3.jpg,4,24,8
18052,claude-monet_mount-kolsaas-norway.jpg,2,24,8
18053,claude-monet_mount-kolsaas-rose-reflection.jpg,2,24,8
18054,claude-monet_norman-farm-through-the-trees.jpg,8,24,8
18055,claude-monet_norway-sandviken-village-in-the-snow.jpg,2,24,8
18056,claude-monet_norwegian-landscape-sandviken.jpg,6,24,8
18057,claude-monet_not_detected_212135.jpg,2,24,10
18058,claude-monet_not_detected_212138.jpg,2,24,17
18059,claude-monet_not_detected_212140.jpg,7,24,8
18060,claude-monet_not_detected_212141.jpg,2,24,17
18061,claude-monet_not_detected_212142.jpg,4,24,17
18062,claude-monet_not_detected_212144.jpg,2,24,4
18063,claude-monet_not_detected_212148.jpg,2,24,17
18064,claude-monet_not_detected_212150.jpg,2,24,17
18066,claude-monet_oat-and-poppy-field.jpg,2,24,8
18067,claude-monet_oat-and-poppy-field-giverny.jpg,2,24,8
18068,claude-monet_olive-tree-wood-in-the-moreno-garden.jpg,2,24,8
18069,claude-monet_olive-trees-study.jpg,1,24,8
18070,claude-monet_olive-trees-in-bordigher.jpg,7,24,8
18071,claude-monet_on-the-beach-at-trouville-1871.jpg,2,24,4
18072,claude-monet_on-the-cliff-at-fecamp.jpg,2,24,8
18073,claude-monet_on-the-cliff-near-dieppe.jpg,2,24,8
18074,claude-monet_on-the-coast-at-trouville.jpg,2,24,8
18075,claude-monet_open-sea.jpg,2,24,1
18076,claude-monet_orchard-in-bloom.jpg,1,24,8
18077,claude-monet_palazzo-contarini.jpg,1,24,17
18078,claude-monet_palazzo-contarini-2.jpg,2,24,17
18079,claude-monet_palazzo-da-mula-at-venice.jpg,2,24,17
18080,claude-monet_palazzo-da-mulla.jpg,2,24,17
18081,claude-monet_palazzo-dario-1908.jpg,2,24,17
18082,claude-monet_palazzo-dario.jpg,2,24,17
18083,claude-monet_palazzo-dario-3.jpg,4,24,17
18084,claude-monet_palazzo-dario-4.jpg,2,24,17
18085,claude-monet_palm-tree-at-bordighera.jpg,3,24,8
18086,claude-monet_palm-trees-at-bordighera.jpg,2,24,8
18087,claude-monet_park-monceau.jpg,2,24,8
18088,claude-monet_park-monceau-1.jpg,2,24,4
18089,claude-monet_park-monceau-2.jpg,2,24,8
18090,claude-monet_park-monceau-3.jpg,2,24,8
18091,claude-monet_park-monceau-paris.jpg,2,24,8
18092,claude-monet_parliament-reflections-on-the-thames-1905.jpg,8,24,17
18093,claude-monet_path-at-giverny.jpg,2,24,8
18094,claude-monet_path-at-giverny-1903.jpg,2,24,8
18095,claude-monet_path-at-la-cavee-pourville.jpg,2,24,8
18096,claude-monet_path-at-pourville.jpg,1,24,8
18097,claude-monet_path-at-pourville-02.jpg,2,24,8
18098,claude-monet_path-at-varengeville.jpg,2,24,8
18099,claude-monet_path-in-the-fog.jpg,2,24,8
18100,claude-monet_path-through-the-forest-snow-effect.jpg,3,24,8
18101,claude-monet_path-through-the-irises-01-1917.jpg,2,24,10
18102,claude-monet_path-through-the-irises-02-1917.jpg,2,24,10
18103,claude-monet_path-under-the-rose-arches-giverny-1922.jpg,6,24,8
18104,claude-monet_path-under-the-rose-trellises-1924.jpg,1,24,8
18105,claude-monet_path-under-the-rose-trellises-giverny-1922.jpg,7,24,8
18106,claude-monet_path-under-the-rose-trellises-giverny-1922-1.jpg,2,24,8
18107,claude-monet_pathway-in-monet-s-garden-at-giverny.jpg,2,24,8
18108,claude-monet_pathway-in-monet-s-garden-at-giverny-1902.jpg,1,24,8
18109,claude-monet_paysage-of-norway-the-blue-houses.jpg,6,24,8
18110,claude-monet_peaches.jpg,8,24,15
18111,claude-monet_pheasants-and-plovers.jpg,4,24,15
18112,claude-monet_pine-trees-cap-d-antibes.jpg,2,24,8
18113,claude-monet_pleasure-boats-argenteuil-c-1872-3-oil-on-canvas.jpg,2,24,8
18114,claude-monet_plum-trees-in-blossom-at-vetheuil.jpg,2,24,8
18115,claude-monet_plums-blossom.jpg,2,24,8
18116,claude-monet_poplars.jpg,2,24,8
18117,claude-monet_poplars-four-trees.jpg,2,24,8
18118,claude-monet_poplars-at-giverny.jpg,2,24,8
18119,claude-monet_poplars-at-giverny-1.jpg,2,24,8
18120,claude-monet_poplars-at-giverny-2.jpg,4,24,8
18121,claude-monet_poplars-on-the-banks-of-the-epte-1891.jpg,2,24,8
18122,claude-monet_poplars-on-the-banks-of-the-epte.jpg,2,24,8
18123,claude-monet_poplars-on-the-banks-of-the-epte-autumn-1891.jpg,2,24,8
18124,claude-monet_poplars-on-the-banks-of-the-river-epte-overcast-weather.jpg,2,24,8
18125,claude-monet_poplars-on-the-banks-of-the-river-epte-seen-from-the-marsh-1892.jpg,3,24,8
18126,claude-monet_poplars-on-the-epte.jpg,2,24,8
18127,claude-monet_poplars-autumn-pink-effect.jpg,1,24,8
18128,claude-monet_poplars-row-in-autumn.jpg,2,24,8
18129,claude-monet_poplars-view-from-the-marsh-1892.jpg,2,24,8
18130,claude-monet_poplars-wind-effect.jpg,8,24,8
18131,claude-monet_poppies-at-giverny.jpg,3,24,8
18132,claude-monet_poppy-field.jpg,2,24,8
18133,claude-monet_poppy-field-at-giverny.jpg,2,24,8
18134,claude-monet_poppy-field-in-a-hollow-near-giverny.jpg,3,24,8
18135,claude-monet_poppy-field-in-giverny.jpg,1,24,8
18136,claude-monet_poppy-field-in-giverny-02.jpg,2,24,8
18137,claude-monet_poppy-field-near-vetheuil.jpg,2,24,8
18138,claude-monet_poppy-field-argenteuil.jpg,4,24,8
18139,claude-monet_port-d-aval.jpg,2,24,8
18140,claude-monet_port-d-aval-rough-sea.jpg,7,24,1
18141,claude-monet_port-donnant-belle-ile.jpg,1,24,8
