artwork,style,genre,emotion
27145,11,8,1
27144,11,12,8
27142,1,5,5
27134,1,17,1
27141,11,8,1
27138,11,8,7
27135,11,8,1
27133,11,8,2
27132,11,8,1
27130,11,4,7
27108,11,8,1
27125,11,8,8
27126,11,8,2
27123,1,8,2
27124,1,8,2
27122,11,8,1
27121,11,8,2
27120,11,8,1
27119,11,8,2
27118,11,8,2
27128,11,8,2
27112,11,8,2
27115,11,8,2
27114,11,8,8
27113,11,8,2
27109,11,8,1
27107,25,9,5
27096,11,8,3
27105,11,5,1
27106,11,8,2
27103,11,8,2
27101,11,8,1
27098,11,8,1
27100,11,8,1
27102,11,8,1
27097,11,8,2
27099,11,8,1
27095,11,8,2
27094,11,8,2
27081,11,8,1
27093,11,8,2
27092,11,8,2
27091,11,8,1
27090,11,8,1
27086,11,8,2
27084,11,8,3
27082,11,8,2
27080,11,8,1
27079,1,11,8
27077,1,11,8
27076,11,8,8
27075,11,8,1
27073,11,8,1
27074,11,8,1
27071,11,12,1
27066,11,12,2
27067,11,12,2
27068,11,13,1
27070,11,13,2
27069,11,13,2
27065,11,12,2
27064,11,12,1
27062,1,17,3
27060,1,17,4
27059,1,17,3
27058,1,17,1
27057,1,11,7
27056,11,8,1
27055,11,8,4
27054,1,11,1
27052,1,11,8
27050,1,12,8
27051,1,12,7
27044,1,11,2
27047,1,14,7
27045,1,11,4
27043,1,11,8
27042,1,11,8
27039,11,13,1
27040,11,13,1
27037,11,8,1
27035,11,8,2
27034,11,8,2
27030,11,8,2
27029,11,8,2
27027,11,8,6
27024,11,14,8
27023,11,8,2
27021,11,8,2
27017,11,8,8
27019,11,8,2
27016,11,8,2
26999,11,8,1
27015,11,8,2
27014,11,8,2
27008,11,8,2
27007,11,8,1
27006,11,8,1
27002,11,8,1
27011,11,8,2
27001,11,8,2
27000,11,8,2
27013,11,8,1
27009,11,8,1
27012,11,8,1
27003,11,8,1
27010,11,8,2
27004,11,8,2
27005,11,8,1
26998,11,8,1
26997,11,8,2
26996,11,8,1
26995,11,8,2
26994,1,17,1
26993,11,8,2
26991,25,8,7
26989,1,17,1
26985,11,17,2
26984,11,12,7
26982,11,14,8
26978,1,11,1
26980,1,11,8
26976,11,8,1
26975,11,13,2
26974,1,12,1
26973,1,12,4
26972,1,12,2
26971,1,11,2
26970,1,11,7
26969,1,11,7
26967,1,11,1
26963,1,16,8
26962,1,11,2
26961,11,13,1
26954,11,8,2
26950,1,11,4
26951,1,11,2
26945,11,4,1
26946,11,4,1
26944,11,4,2
26941,11,4,2
26940,1,4,7
26938,11,8,8
26936,11,13,2
26935,11,5,3
26933,11,8,7
26932,1,8,2
26931,11,8,2
26929,11,8,2
69792,11,8,2
26928,11,8,1
26927,11,8,2
26926,11,8,1
26892,11,14,8
26900,11,8,1
26899,11,8,1
26898,11,8,2
26896,11,8,2
26894,11,14,1
26889,11,14,2
26891,11,14,2
26890,11,14,1
26893,11,14,1
26925,11,8,2
26924,11,8,2
26923,11,8,2
26922,11,8,1
26921,11,8,2
26919,11,8,1
26917,11,8,1
26916,11,8,2
26915,11,8,4
26913,11,8,2
26912,11,8,2
26911,11,8,2
26910,11,8,1
26909,11,8,2
26908,11,8,1
26906,11,8,2
26907,11,8,2
26905,11,8,2
26904,11,8,2
26903,11,8,2
26901,11,8,2
26902,11,8,1
26827,11,8,1
26826,11,8,2
26825,11,8,1
26887,11,8,2
26885,11,8,8
26883,11,8,2
26881,11,8,2
26879,11,8,8
26824,11,8,2
26877,11,8,1
26876,11,8,2
26875,11,8,1
26874,11,8,1
26873,11,8,2
26872,11,8,2
26870,11,8,2
26869,11,8,8
26868,11,8,1
26823,11,8,2
26867,11,8,1
26866,11,8,2
26865,11,8,2
26864,11,8,2
26863,11,8,1
26862,11,8,2
26861,11,8,2
26860,11,8,2
26822,11,8,2
26857,11,8,2
26856,11,8,3
26855,11,8,2
26854,11,8,2
26853,11,8,4
26852,11,8,1
26849,11,8,2
26848,11,8,1
26821,11,8,2
26847,11,8,8
26846,11,8,1
26845,11,8,2
26844,11,8,2
26842,11,8,2
26841,11,8,1
26840,11,8,2
26839,11,8,1
26838,11,8,2
26819,11,8,3
26810,11,8,1
26816,11,8,1
26815,11,8,2
26814,11,8,2
26813,11,8,3
26812,11,8,2
26811,11,8,4
26808,11,8,2
26809,11,8,2
26805,11,8,2
26807,11,8,2
26803,11,8,3
26804,11,8,2
26799,11,8,2
26802,11,8,2
26801,11,8,1
26800,11,8,2
26796,11,8,1
26798,11,8,1
26797,11,8,1
26791,11,8,2
26795,11,8,2
26794,11,8,1
26793,11,8,4
26792,11,8,4
26886,11,8,8
26789,11,8,2
26820,11,8,2
26783,11,8,2
26788,11,8,2
26787,11,8,1
26786,11,8,2
26785,11,8,1
26784,11,8,1
26781,11,8,2
26782,11,8,1
26779,11,8,2
26780,11,8,2
26778,11,8,1
26777,11,8,1
26776,11,8,1
26888,11,8,1
26837,11,8,1
26836,11,8,2
26833,11,8,2
26832,11,8,2
26831,11,8,1
26830,11,8,8
26829,11,8,2
26828,11,8,2
26818,11,8,2
69789,11,8,2
26774,11,8,2
26773,1,8,2
26771,1,8,2
26770,1,11,8
26769,11,12,1
26768,11,13,1
26766,11,8,4
26765,11,8,8
26761,25,14,1
26760,11,5,7
26759,1,4,7
26758,25,15,5
26755,11,8,1
26753,11,12,8
26752,11,8,7
26750,11,8,8
26749,11,14,2
26747,11,8,1
26746,11,8,2
26745,11,8,1
26743,11,8,2
26741,11,8,4
26739,1,8,2
26737,11,8,8
26738,11,8,2
26736,11,8,1
26735,11,8,2
26733,11,8,2
26732,11,8,8
26731,11,8,1
71919,11,8,1
26727,11,17,7
26725,11,4,2
26723,11,8,2
26721,11,8,2
26719,1,11,1
26720,11,11,5
26718,1,11,1
26716,1,11,2
26714,1,11,1
26711,11,8,1
26712,11,8,1
26710,1,11,1
26708,11,8,1
26706,11,14,8
26701,11,14,8
26700,11,8,2
26698,11,8,2
26697,1,8,1
26695,11,5,1
26690,1,14,7
26688,1,4,3
26686,11,8,2
26685,11,8,1
26683,11,13,1
26684,11,13,5
26682,11,13,1
26680,11,8,1
26679,11,8,1
26678,11,4,2
26677,11,8,1
26676,11,8,2
26675,1,8,2
26670,1,13,1
26669,11,14,8
26667,1,4,1
26666,11,12,1
26664,1,11,1
70736,11,8,2
26663,1,5,7
26661,11,8,1
26662,11,8,2
26660,11,8,2
26659,11,8,2
26658,11,8,1
26657,11,8,1
26654,11,8,8
26653,25,15,2
26649,11,8,2
26648,11,8,4
26647,11,12,1
26643,11,8,8
26642,11,8,1
26641,11,4,1
26640,11,8,2
26638,11,8,7
26637,11,8,2
26634,25,2,4
26633,25,8,8
26632,11,4,2
26628,11,12,7
26627,11,8,4
26626,11,8,1
26625,11,8,1
26623,25,4,4
26621,11,8,2
26620,11,8,8
26619,1,13,8
26617,1,11,1
26615,11,4,1
26614,11,4,5
26613,11,8,2
26608,11,8,8
26606,1,5,8
26605,1,8,4
26603,11,5,2
26601,1,11,8
26599,1,4,1
26596,1,11,8
26594,11,5,4
26595,11,5,2
26591,11,12,1
26590,11,4,2
26589,11,4,1
26588,11,4,1
26585,1,11,2
26586,1,14,1
26584,1,11,3
26583,11,8,7
26581,11,8,6
26582,11,8,1
26579,11,8,2
26573,11,17,7
26572,11,13,2
26571,1,12,1
26570,11,12,1
26569,11,8,1
26568,11,8,1
26566,11,8,1
26567,11,4,8
26565,11,8,8
26561,11,8,3
26563,11,8,2
26562,11,8,2
26559,11,12,1
26558,11,8,2
26557,11,8,1
26556,11,8,8
26554,11,8,1
26553,11,8,4
26552,11,8,1
26550,1,11,1
26551,1,11,8
26548,11,13,1
26549,11,13,8
26547,1,11,2
26546,11,11,1
26545,11,8,2
26544,11,8,2
26543,11,8,7
26542,11,11,1
26538,1,11,2
26539,1,11,2
26537,11,8,2
26535,1,4,4
26532,11,4,1
26529,11,13,8
26528,1,4,1
26527,1,4,4
26525,11,12,3
26521,11,8,2
26522,11,8,3
26519,11,8,2
26520,11,8,1
26518,11,8,2
26517,11,8,2
26516,1,11,8
26512,1,11,8
26513,1,11,2
26511,1,13,1
26509,11,14,2
26507,11,4,5
26508,11,14,8
26506,11,12,2
26505,11,12,1
26504,1,12,1
26502,11,8,2
26501,11,8,2
26500,11,8,1
26499,11,12,1
26498,1,12,7
26497,11,8,2
26494,11,8,2
26495,11,8,2
26493,11,13,7
26492,11,8,2
26491,11,8,6
26490,1,12,1
26488,11,12,1
26487,11,8,1
26486,1,8,8
26485,11,14,6
26484,11,8,1
26482,1,13,2
26480,1,13,4
26481,1,13,2
26477,11,8,1
26476,25,2,4
26475,11,4,1
26474,11,17,8
26472,11,8,4
26471,11,4,2
26470,11,8,7
26469,11,8,2
26467,11,13,3
26466,11,8,3
26464,11,8,8
26465,11,8,2
26463,25,9,1
26461,1,13,1
26462,1,14,8
26460,1,16,1
26459,1,11,8
26458,11,12,4
26457,11,12,7
26455,11,13,7
26453,11,12,8
26451,1,12,4
26450,1,12,1
26449,1,11,2
26448,25,8,2
26447,25,8,2
26445,11,4,2
26444,11,4,2
26443,11,4,2
26440,11,17,2
26439,11,17,1
26441,11,17,1
26438,11,13,7
26437,11,17,2
26432,11,8,2
26431,11,8,7
26429,11,9,2
26428,11,8,1
26427,11,8,1
26426,11,8,2
26425,11,5,1
26423,11,8,2
26422,11,8,1
26421,11,8,7
26420,11,8,2
26419,1,8,2
26418,11,8,3
26417,1,11,5
26413,11,13,3
26412,11,5,1
78669,19,6,1
78665,19,6,5
78662,19,6,8
57679,4,8,2
57730,4,2,1
57720,4,8,2
57711,4,8,2
57675,4,8,2
57685,4,8,2
57714,4,8,2
57690,4,8,2
57689,4,8,8
57680,4,8,1
57693,4,8,8
57669,4,8,1
57724,4,0,1
57678,4,8,2
57731,4,2,1
57718,4,8,4
57673,4,8,2
57676,4,8,8
57684,4,8,2
57674,4,8,1
57722,4,8,2
57683,4,8,2
57672,4,8,8
57706,4,8,2
57666,4,9,1
57709,4,8,2
57708,4,2,1
57664,4,8,2
57703,4,8,8
57670,4,8,3
57681,4,8,2
57682,4,8,2
43038,3,10,2
43035,21,8,2
43033,3,4,3
43032,3,4,2
43030,7,8,1
43029,21,10,2
43028,21,10,2
43025,7,6,8
80120,3,10,1
80119,3,10,2
80118,3,13,8
83378,17,8,2
83380,10,6,6
58022,25,1,1
58006,25,4,7
58034,25,8,1
58035,25,9,8
58024,25,9,4
58007,25,9,2
58025,25,8,8
58027,25,8,2
58013,25,4,2
58021,25,9,7
58026,25,8,1
58009,25,8,7
65846,22,4,3
66710,25,4,8
66690,25,2,5
66706,22,4,7
66695,25,4,2
66689,24,17,4
66704,25,4,3
65855,25,4,4
65849,22,4,2
65841,22,4,8
66693,25,4,4
65852,25,4,4
66701,25,4,3
65722,25,4,2
65845,25,4,2
65721,25,9,4
66687,24,4,2
66698,25,4,1
65854,25,2,1
65856,25,9,5
65844,25,4,2
65857,22,4,2
71887,11,17,4
71884,11,17,4
71896,11,16,1
71882,11,16,4
71831,3,17,7
71832,3,17,8
53044,1,17,1
53053,11,17,7
71899,11,17,2
71780,11,17,4
71786,11,17,2
71852,11,17,2
71783,11,17,2
72183,11,17,2
71864,11,17,4
53042,11,9,4
71863,11,4,7
53057,1,17,2
71833,29,17,2
53037,1,11,3
71907,11,17,8
71908,11,17,1
53036,1,11,2
71850,11,17,2
71867,11,17,4
71862,11,17,8
53035,1,5,3
71849,11,17,2
72628,3,17,4
71856,11,17,7
71911,11,17,4
53051,1,17,2
72624,11,14,2
71901,29,17,7
53054,11,16,1
71893,3,17,4
71888,11,17,7
71898,1,13,2
53033,3,17,8
72181,11,17,1
71914,11,17,4
72626,11,15,1
71865,11,17,3
71902,1,17,2
71904,11,17,1
53031,3,9,1
71905,11,17,4
71861,3,17,4
71851,29,17,2
53049,11,8,1
71910,11,17,8
71842,11,17,1
71916,11,17,1
71834,11,17,8
72187,11,11,7
71825,11,17,2
53030,3,17,2
71826,11,17,2
71869,3,4,1
53029,1,17,2
53028,11,8,2
71879,3,17,8
71872,3,17,3
71906,11,17,6
53027,1,4,2
71839,11,8,4
71838,11,17,1
71854,11,8,1
71889,1,17,2
53023,11,17,8
71874,11,17,8
53022,1,11,8
53021,11,17,8
71837,11,8,2
71848,11,17,7
67795,17,6,7
67793,17,6,1
67800,17,6,7
67791,17,6,2
67789,17,6,1
67785,4,1,4
67784,4,1,2
67783,4,8,2
64644,17,6,8
64642,17,6,5
64670,23,6,3
67950,23,6,2
64639,17,6,1
64690,23,6,1
64651,23,6,5
64635,23,6,1
64338,23,6,7
64421,23,6,1
64697,23,6,2
64674,23,6,1
64352,23,6,3
64419,23,6,8
64677,23,6,8
64689,17,6,7
64682,17,6,8
64678,23,6,8
64679,23,6,3
64680,23,6,2
64685,23,6,4
64693,23,6,4
64416,17,7,8
64628,23,6,3
64650,23,6,8
64339,23,6,1
64329,23,6,2
64695,23,6,7
64654,23,6,2
64660,23,6,2
64351,23,6,7
64658,23,6,2
64334,23,6,5
76344,3,15,4
76342,3,10,8
76341,3,7,8
76339,3,7,7
76338,17,6,1
76336,3,13,7
76334,3,13,6
76331,3,2,7
547,21,9,8
546,21,9,2
526,21,9,7
606,21,10,2
579,21,10,2
600,21,9,2
553,21,9,2
618,21,15,8
527,21,15,2
620,21,15,2
564,21,9,4
539,21,0,2
573,21,8,2
570,21,0,8
566,21,9,7
520,21,9,8
585,21,9,7
609,21,17,2
591,21,9,8
540,21,0,3
561,21,0,8
560,21,0,8
577,21,9,4
592,21,9,2
590,21,9,5
646,21,0,3
644,21,0,4
643,21,0,8
640,21,0,8
588,21,9,1
637,21,0,8
636,21,0,2
635,21,0,2
631,21,0,4
625,21,4,2
595,21,9,2
610,21,1,1
615,21,0,3
612,21,8,2
603,21,10,1
601,21,10,2
580,21,10,2
555,21,10,2
533,21,1,2
559,21,0,8
545,21,0,7
524,21,9,2
572,21,10,2
532,21,10,2
582,21,10,2
542,21,10,8
568,21,9,2
616,21,0,3
611,21,8,7
554,21,9,4
535,21,9,4
523,21,10,1
531,21,10,1
67013,7,4,7
66968,17,6,8
66967,17,6,3
65428,17,6,4
66966,17,6,8
78088,3,10,2
78082,3,4,4
78081,3,9,2
78079,3,16,4
78078,3,16,2
78076,3,2,2
78084,3,9,7
81889,17,6,7
81894,17,6,8
81890,17,6,6
81888,17,7,8
81883,17,6,2
81881,17,6,2
81880,17,6,8
81876,17,6,6
66474,3,2,4
66464,7,0,7
66460,3,9,1
66459,3,1,5
81239,22,4,2
81237,22,8,7
81236,22,17,1
81234,22,8,7
81233,22,8,8
81230,22,9,2
81228,22,4,8
81227,22,8,2
81225,22,9,1
81224,22,9,5
81222,22,9,5
81221,22,9,2
81220,22,9,1
81219,22,9,1
81218,22,9,2
81217,22,9,1
81216,22,9,2
81214,22,9,1
81212,22,4,2
81210,22,4,2
81209,22,4,3
81208,22,9,8
28919,11,10,1
28918,25,17,2
28915,11,10,8
28914,11,12,4
28912,11,12,7
28910,11,17,2
28906,11,17,7
28905,11,12,7
28904,11,11,4
28903,11,4,7
28902,25,14,1
28901,11,13,1
28898,11,16,1
28899,11,16,8
28897,11,16,7
28896,11,11,4
28893,11,16,1
28881,25,3,7
28885,11,3,4
28877,11,11,2
28879,11,11,2
28876,11,10,2
28874,25,10,8
28871,1,11,1
28870,1,11,8
28865,1,9,8
28862,11,9,4
28859,25,9,8
28856,25,9,8
28855,11,13,7
28852,25,15,2
28851,11,5,7
28850,1,2,1
28848,11,10,2
28847,25,17,2
28846,11,8,7
28845,11,16,8
28842,11,8,1
28837,11,10,8
28836,11,11,8
28835,11,11,7
28826,11,10,2
28825,1,11,3
28822,22,16,2
28821,11,8,7
28818,25,16,4
28817,25,15,2
28815,11,16,4
28816,11,16,8
28814,11,16,4
28813,11,16,8
28810,11,9,1
28809,11,15,4
28804,1,9,2
28803,22,9,8
47430,11,12,8
47432,11,12,2
47428,25,9,1
47422,11,12,2
47418,11,12,1
47416,11,12,2
47407,11,13,2
47405,11,12,2
47403,11,12,7
47401,25,4,5
47399,11,4,4
47397,11,14,2
47395,11,4,4
47393,1,13,2
47389,11,9,4
47387,11,4,2
47385,11,14,2
47383,11,12,1
47379,11,12,8
47377,11,12,7
47375,11,12,4
47373,1,12,7
47369,24,8,2
47367,11,8,2
47365,25,4,2
47363,24,8,2
47359,11,4,2
47355,25,3,8
47356,11,3,1
54978,11,12,1
54977,11,12,1
47349,11,5,1
47347,11,12,4
47345,11,5,4
47344,11,8,2
47342,11,12,1
47339,11,9,2
47338,25,9,7
47337,11,9,2
47335,25,9,1
47333,25,9,7
47332,11,9,4
47331,11,9,4
47324,21,9,2
47323,25,9,1
47322,25,9,1
47320,21,9,8
47318,25,9,2
47316,11,9,2
47315,11,9,1
47314,11,9,4
47313,21,9,1
47312,21,9,2
47311,11,9,8
47307,11,4,1
47306,25,4,8
47304,11,9,2
47303,11,13,2
47302,21,9,1
47301,11,12,8
47300,24,17,8
47299,1,4,2
47298,11,13,7
47297,11,8,2
47295,11,12,1
47293,24,8,8
47292,1,5,2
47291,11,4,2
47290,21,9,2
47289,11,4,2
47288,11,4,2
47287,1,4,8
47286,11,12,1
47284,11,12,2
47283,11,12,2
47282,24,8,2
47281,24,8,2
47279,11,4,2
47275,24,8,2
47274,11,14,8
47273,11,12,1
47271,1,12,1
47267,1,12,8
47266,24,8,2
47264,1,4,2
47263,24,14,2
47262,25,9,1
47261,11,12,1
60053,25,8,7
60052,25,8,2
60050,25,8,2
60049,25,17,4
60047,25,2,1
60048,25,8,2
60045,25,8,2
60046,25,8,1
60042,25,8,2
60041,25,8,1
60038,25,8,2
60039,25,8,2
5581,11,5,3
5579,11,8,6
5578,11,5,8
5583,11,8,7
5577,11,5,1
5574,11,5,2
5573,11,5,4
5572,11,5,1
71918,11,14,1
5570,11,1,2
5569,11,13,8
5568,11,8,2
5567,11,5,1
5566,11,8,1
5565,11,8,1
5564,11,5,4
5563,11,1,8
5562,11,2,1
5561,11,5,4
5560,11,5,8
5558,11,1,2
5556,11,8,1
5555,11,8,2
5554,11,8,8
5553,11,8,1
5551,11,5,2
5550,11,1,7
5549,11,8,1
5548,11,8,7
5545,11,1,7
5544,11,5,2
5542,11,5,1
5541,11,5,2
5539,11,5,1
5534,11,5,8
5532,11,5,8
71212,11,8,2
5530,11,8,1
5529,11,5,7
5527,11,8,7
5526,11,1,8
5524,11,5,1
5523,11,1,1
5522,11,8,2
5520,11,5,1
5519,11,13,3
5518,11,5,1
5516,11,8,7
5515,11,8,1
5514,11,17,7
5513,11,5,1
5512,11,8,1
5511,11,8,1
5510,11,5,1
5509,11,8,1
5508,11,5,3
5506,11,8,1
5505,11,13,2
5504,11,12,1
5502,11,8,1
5501,11,5,2
5499,11,5,4
5498,11,5,7
5497,11,5,2
71224,11,5,8
5492,11,5,1
5491,11,8,1
5489,11,5,7
5488,11,5,1
5486,11,5,1
5484,11,5,6
5483,11,5,7
5481,11,5,4
71223,11,5,2
5480,11,5,7
5478,11,5,1
71213,11,5,2
5477,11,5,3
5476,11,8,6
5474,11,8,7
5473,11,5,8
5472,11,5,1
5471,11,5,1
5470,11,5,1
5468,11,5,1
5467,11,5,2
5466,11,5,2
5465,11,5,2
5464,11,5,7
5463,11,5,1
5462,11,5,7
5456,11,8,1
5451,11,8,2
5450,11,5,1
5449,11,5,4
81204,25,0,1
81199,25,4,7
81198,25,15,3
81192,25,4,5
81191,25,8,2
81207,25,4,1
81188,25,4,2
81187,25,8,7
81186,24,13,2
81185,24,8,4
81184,24,8,8
81177,25,4,2
81175,26,12,4
81174,25,4,4
81173,25,4,2
4829,13,14,7
4828,13,14,4
4826,9,12,7
4824,13,14,8
4825,13,14,6
4823,28,14,4
4822,28,14,1
4821,28,13,8
4820,28,13,7
4819,13,12,2
4818,13,12,7
4817,13,12,7
4812,28,12,1
4808,28,12,7
4807,13,12,8
4806,13,12,1
4805,13,12,4
4803,13,12,2
4802,13,12,1
4801,13,12,1
4800,13,12,8
4796,13,12,1
4795,13,12,8
4794,13,12,8
4793,13,12,1
4792,13,12,4
4788,13,12,7
4787,13,14,3
4786,13,14,4
4783,28,14,4
4781,13,14,8
4782,13,14,1
4777,13,14,1
4779,13,14,8
4778,13,14,8
4775,13,14,8
4774,13,14,4
4771,28,14,1
4763,28,14,7
4770,28,14,7
4769,13,14,1
4768,13,14,1
4767,13,14,8
4766,28,14,8
4761,28,14,7
4758,28,14,8
4760,13,14,8
4757,13,14,8
4753,13,12,8
4751,13,12,1
4749,13,12,1
4750,13,12,7
4748,13,12,1
4747,13,12,7
4745,13,12,1
4744,13,13,8
4742,13,12,1
4741,13,12,1
4739,13,12,1
4738,13,12,7
4737,13,13,6
4735,13,12,8
4734,13,12,2
4733,13,12,8
4729,28,9,4
4728,13,0,1
4725,13,14,4
4724,28,12,1
4706,13,0,8
4715,13,0,7
4714,13,0,6
4712,13,0,8
4711,13,0,5
4709,13,0,4
4708,13,0,1
4722,13,0,1
4720,13,0,1
4719,13,0,8
4718,13,0,1
4716,13,0,6
4705,13,14,4
4701,13,13,1
4699,28,14,1
4698,28,14,1
4697,28,14,5
4696,28,12,4
4693,28,14,1
82464,1,13,8
82463,1,9,1
82462,1,5,1
82459,24,8,2
73815,23,6,2
73822,23,6,5
73821,23,6,8
73808,23,6,3
82303,24,10,2
82304,24,10,2
82306,24,17,2
82309,24,8,6
82312,24,8,1
82313,24,1,4
82315,21,17,7
82300,21,17,5
82297,21,4,2
82296,21,17,2
75231,3,4,1
75235,3,4,2
75230,3,4,2
75234,15,6,8
83744,21,4,2
83743,21,3,8
83739,21,9,2
83737,21,15,4
76240,24,8,4
76134,24,1,2
76248,21,1,2
76237,21,1,5
76239,24,8,8
76246,24,17,2
76133,21,8,2
76242,21,4,2
38704,21,1,3
38703,24,8,2
38700,21,8,2
38702,21,8,2
38699,21,8,2
38698,21,1,2
38697,21,8,2
38695,21,8,2
38694,21,17,2
38693,21,8,2
38691,21,8,2
38690,21,1,2
38689,21,8,2
38688,21,17,2
38686,21,17,2
38683,21,8,2
38682,24,8,2
38680,24,8,2
38679,24,17,8
38677,21,17,2
38676,21,1,1
38675,24,8,2
38673,21,1,2
38669,21,8,2
38667,21,8,2
38665,24,8,2
38662,21,8,8
38661,21,8,2
38659,21,17,2
38658,24,8,2
38653,21,8,2
38651,21,8,2
38648,21,8,2
38647,21,8,2
38646,21,8,2
38645,21,1,2
38643,21,1,2
38640,21,10,2
38638,21,8,1
38636,21,8,2
38637,21,8,2
38628,21,1,7
38627,21,1,1
38625,21,8,2
38623,21,8,2
38622,21,1,2
38621,21,8,2
38618,21,8,2
38617,21,8,2
38615,24,8,2
38614,21,8,2
38610,21,8,2
38606,24,1,1
38605,24,1,1
38603,21,8,2
38599,24,8,2
38597,21,8,6
38596,21,1,2
38595,24,8,2
38594,21,8,2
38591,24,1,4
38586,24,1,1
38579,21,1,2
38578,21,1,8
38577,24,1,2
38576,24,14,1
38574,24,8,1
38573,24,8,2
38571,21,8,2
38570,24,8,2
38568,21,8,2
38565,21,1,2
38566,21,14,2
38564,21,14,3
38563,21,8,2
38561,24,1,4
38555,21,8,1
38554,24,1,2
38551,21,10,2
79440,25,8,1
79439,25,8,1
79437,25,8,1
79436,25,8,2
79435,25,8,1
79434,25,8,2
79433,25,8,1
79432,25,8,2
79431,25,8,1
79430,25,8,1
79429,25,8,2
79428,25,8,2
79427,25,8,2
79426,25,8,1
79424,25,8,1
79423,25,8,2
79422,25,8,2
79421,25,8,1
60811,22,9,1
60801,22,8,1
60799,22,17,1
60810,22,17,2
60809,22,17,1
60807,22,17,8
60797,22,8,2
60796,22,8,2
60795,22,8,2
60808,22,17,2
60792,22,8,2
60805,22,17,1
60791,22,8,4
60804,22,8,8
60803,22,8,1
60806,22,8,2
60842,16,0,8
60840,7,4,2
60839,3,13,5
60837,7,17,1
60829,3,4,2
60828,7,6,1
60827,7,4,8
60826,7,6,3
60823,3,4,2
60822,3,8,2
60821,7,4,3
60817,7,0,7
60815,7,15,2
60814,16,4,4
60812,3,4,6
60265,24,17,3
60268,24,8,2
60260,24,14,1
60271,1,9,3
60259,24,4,8
60253,24,9,5
60251,24,8,2
60248,24,9,4
60266,24,4,6
60244,24,8,2
60242,24,14,8
74710,3,4,3
74707,3,17,1
74705,3,8,1
74704,3,8,2
74703,3,4,2
72468,3,4,7
74698,3,8,5
74696,21,9,7
74695,3,0,8
74693,3,8,2
74692,3,8,2
72464,3,5,3
72463,21,10,2
74690,3,1,7
74686,3,1,3
72461,21,8,2
74683,3,8,2
72459,3,9,5
74680,21,10,2
74677,3,4,5
74676,3,8,2
57106,24,4,6
57104,25,9,8
57103,24,8,2
57102,24,17,4
57101,24,9,2
57097,24,4,2
57095,24,4,2
57092,24,4,3
57091,24,4,2
57089,24,4,2
57086,24,4,2
57083,24,3,1
57084,24,3,8
57037,24,4,2
57078,24,4,1
57076,24,4,2
57073,24,9,2
57071,24,9,7
57070,24,9,7
57067,24,9,4
57065,24,9,4
57062,24,4,8
57061,24,4,8
57060,24,4,2
57059,24,4,2
57058,24,4,8
57057,24,4,4
57055,24,4,8
57051,24,4,2
57046,24,8,3
57044,24,4,1
57042,24,4,2
57040,25,4,2
59781,24,8,8
59775,1,4,2
59786,24,4,2
59777,1,9,8
59783,1,9,1
59782,24,4,2
33693,7,5,1
33685,3,8,3
33504,29,6,5
33440,7,6,3
49730,3,9,2
49724,3,9,7
49721,3,13,8
49719,3,4,8
49713,3,3,6
49712,3,4,5
49710,3,8,2
49703,3,17,2
49702,3,8,2
49696,3,4,2
49693,3,4,3
49689,3,4,5
49687,3,4,6
49686,3,5,6
49683,3,4,3
49680,3,4,5
49679,3,9,7
49678,3,12,6
31565,21,17,2
31561,21,17,2
31558,21,17,3
31554,21,17,2
31552,21,17,8
31548,21,17,2
31547,21,17,1
31546,21,17,2
31544,21,17,4
31536,21,17,2
31540,21,17,2
31538,21,17,2
31537,21,17,3
31527,21,17,2
31526,21,17,8
31524,21,17,2
31523,21,17,2
31521,21,17,2
31519,21,17,8
31517,21,17,2
31514,21,17,2
31511,21,17,2
31507,21,17,2
31508,21,17,4
31506,21,17,2
31504,21,17,8
31498,21,17,4
31499,21,17,8
31497,21,17,2
31496,21,17,2
31495,21,17,2
31494,21,17,5
31488,21,17,4
31487,21,17,2
31485,21,17,4
31482,21,17,8
31422,21,17,2
31478,21,17,2
31479,21,17,2
31476,21,17,1
31474,21,17,2
31471,21,17,4
31466,21,17,2
31457,21,17,2
31456,21,17,2
31455,21,17,2
31453,21,17,4
31449,21,17,1
31448,21,17,2
31447,21,17,1
31446,21,17,4
31444,21,17,2
31443,21,17,2
31441,21,17,7
31440,21,17,2
31438,21,17,2
31435,21,17,4
31434,21,17,3
31432,21,17,1
31431,21,17,2
31428,21,17,2
31429,21,17,2
31430,21,17,1
31427,21,17,2
31425,21,17,2
31426,21,17,4
53513,14,9,2
53515,14,9,2
53514,14,9,1
53481,14,9,7
53476,14,9,1
53550,14,14,1
53551,14,14,2
53558,14,14,2
53557,14,14,8
53555,14,14,2
53495,14,14,8
53496,14,14,1
53575,14,14,8
53587,14,14,8
53584,14,14,5
53579,14,14,8
53578,14,14,2
53576,14,14,2
53580,14,9,2
53589,14,14,2
53583,14,14,2
53582,14,14,2
53581,14,14,2
53566,14,14,8
53567,14,9,2
53460,14,3,5
53465,14,3,2
53463,14,3,7
53516,14,9,2
53520,14,9,1
53570,14,14,2
53565,14,14,8
53573,14,14,2
53574,14,14,2
53559,14,14,2
53591,14,14,8
53494,14,9,2
53603,14,9,2
53546,14,9,2
53545,14,9,2
53519,14,9,8
53569,14,9,2
53563,14,9,1
53524,14,9,1
53525,14,9,2
53561,14,14,2
53600,14,9,2
